hatchery,date,historic_flow,future_flow,flow_change_factor,pct_flow_change
Bandon Hatchery,1968-05-01,13901.862223915568,13603.128754421692,298.7334694938763,2.15
Bandon Hatchery,1969-05-01,13050.564286372708,12765.696804934641,284.86748143806653,2.18
Bandon Hatchery,1970-05-01,15849.20370004924,15336.848605431722,512.3550946175183,3.23
Bandon Hatchery,1971-05-01,25566.745752696657,25261.56054647029,305.1852062263679,1.19
Bandon Hatchery,1972-05-01,25908.799333559262,25263.770277069565,645.0290564896968,2.49
Bandon Hatchery,1973-05-01,11014.892430893273,10742.035601653572,272.85682923970126,2.48
Bandon Hatchery,1974-05-01,25681.392216892466,25320.14069010284,361.25152678962695,1.41
Bandon Hatchery,1975-05-01,26702.351658097734,26126.456794356127,575.894863741607,2.16
Bandon Hatchery,1976-05-01,16071.34668505634,15867.546066886107,203.80061817023307,1.27
Bandon Hatchery,1977-05-01,8637.379924011007,7983.646889905313,653.7330341056941,7.57
Bandon Hatchery,1978-05-01,19176.66228325804,18626.117847451245,550.5444358067944,2.87
Bandon Hatchery,1979-05-01,22685.352693931327,20032.748219981924,2652.6044739494027,11.69
Bandon Hatchery,1980-05-01,19509.452332870416,19245.538800861446,263.9135320089699,1.35
Bandon Hatchery,1981-05-01,15936.064949046535,15340.575225529443,595.489723517092,3.74
Bandon Hatchery,1982-05-01,25535.252534754716,25314.097743376948,221.15479137776856,0.87
Bandon Hatchery,1983-05-01,31445.589275574246,30606.925438076887,838.663837497359,2.67
Bandon Hatchery,1984-05-01,29508.762818704818,28351.73846465894,1157.024354045876,3.92
Bandon Hatchery,1985-05-01,13100.667287312986,12732.655256565376,368.01203074760997,2.81
Bandon Hatchery,1986-05-01,19729.016812317368,18687.823816219017,1041.1929960983507,5.28
Bandon Hatchery,1987-05-01,12134.575442175823,11890.244497877828,244.3309442979953,2.01
Bandon Hatchery,1988-05-01,14184.205153712332,13907.918835912527,276.28631779980424,1.95
Bandon Hatchery,1989-05-01,19079.5364620567,18917.846131885854,161.69033017084803,0.85
Bandon Hatchery,1990-05-01,11955.278199227641,11716.40649133799,238.8717078896516,2
Bandon Hatchery,1991-05-01,19985.137645425508,18884.744241892597,1100.3934035329112,5.51
Bandon Hatchery,1992-05-01,10826.584254977299,10793.175352686336,33.40890229096294,0.31
Bandon Hatchery,1993-05-01,31262.382041392448,30689.95626326482,572.4257781276283,1.83
Bandon Hatchery,1994-05-01,9795.052349998463,9217.805280070861,577.2470699276018,5.89
Bandon Hatchery,1995-05-01,32436.357706512976,31705.00607532635,731.351631186626,2.25
Bandon Hatchery,1996-05-01,38099.389528438245,36687.386496529594,1412.0030319086509,3.71
Bandon Hatchery,1997-05-01,20956.28093870113,20745.510014141393,210.77092455973616,1.01
Bandon Hatchery,1998-05-01,26418.02033914,25304.886626770938,1113.133712369061,4.21
Bandon Hatchery,1999-05-01,20098.48226989708,19385.864900326807,712.617369570271,3.55
Bandon Hatchery,2000-05-01,20579.810902291516,19821.913598773557,757.8973035179588,3.68
Bandon Hatchery,2001-05-01,8251.963397286629,7959.015474495819,292.94792279080957,3.55
Bandon Hatchery,2002-05-01,13475.15625258374,13258.166670655979,216.9895819277608,1.61
Bandon Hatchery,2003-05-01,34760.43070992456,34494.03369321332,266.39701671124203,0.77
Bandon Hatchery,2004-05-01,14936.140180899185,14649.627842115837,286.51233878334824,1.92
Bandon Hatchery,2005-05-01,20944.9071724174,19065.422325659816,1879.484846757583,8.97
Bandon Hatchery,2006-05-01,18948.13623177151,18611.47716261272,336.6590691587917,1.78
Bandon Hatchery,1915-06-01,9311.850398583121,8716.802462946747,595.047935636374,6.39
Bandon Hatchery,1916-06-01,12731.946911501309,11993.275964919654,738.6709465816548,5.8
Bandon Hatchery,1917-06-01,13664.109749540577,12666.436291283931,997.673458256646,7.3
Bandon Hatchery,1918-06-01,8387.458437008547,8119.096382022413,268.36205498613344,3.2
Bandon Hatchery,1919-06-01,10762.785677647882,10385.832164314646,376.9535133332356,3.5
Bandon Hatchery,1920-06-01,9511.790784253868,8647.138787154476,864.6519970993922,9.09
Bandon Hatchery,1921-06-01,10989.5012431203,10321.981058490703,667.5201846295968,6.07
Bandon Hatchery,1922-06-01,10990.443733934033,10497.183692252622,493.26004168141117,4.49
Bandon Hatchery,1923-06-01,9568.704986714261,8904.551069462728,664.1539172515331,6.94
Bandon Hatchery,1924-06-01,5401.595646239641,5050.100157418835,351.4954888208058,6.51
Bandon Hatchery,1925-06-01,12656.611767787294,11954.488501465654,702.1232663216397,5.55
Bandon Hatchery,1926-06-01,7669.408354174939,7138.1467603319825,531.2615938429562,6.93
Bandon Hatchery,1927-06-01,10370.849999882888,9835.671030774245,535.1789691086433,5.16
Bandon Hatchery,1928-06-01,11935.78254074771,11637.358949042662,298.42359170504824,2.5
Bandon Hatchery,1929-06-01,9454.313219323561,8589.180819162582,865.1324001609792,9.15
Bandon Hatchery,1930-06-01,9142.854988358753,8503.840460722058,639.0145276366948,6.99
Bandon Hatchery,1931-06-01,9157.623571959522,8139.5259338469605,1018.097638112562,11.12
Bandon Hatchery,1932-06-01,13980.622167679474,12933.763477973522,1046.8586897059522,7.49
Bandon Hatchery,1933-06-01,14189.491739583978,12809.619525238895,1379.8722143450832,9.72
Bandon Hatchery,1934-06-01,9352.741265472763,8790.870818601541,561.8704468712222,6.01
Bandon Hatchery,1935-06-01,9632.691401530463,9372.495959645414,260.19544188504915,2.7
Bandon Hatchery,1936-06-01,12638.59120371432,11331.08687776204,1307.5043259522809,10.35
Bandon Hatchery,1937-06-01,15882.378459023721,14029.513493159908,1852.8649658638133,11.67
Bandon Hatchery,1938-06-01,10655.36275939337,10421.076063005665,234.2866963877059,2.2
Bandon Hatchery,1939-06-01,8461.006160778223,7779.773855390811,681.2323053874115,8.05
Bandon Hatchery,1940-06-01,10852.049160390186,10389.910622424268,462.13853796591866,4.26
Bandon Hatchery,1941-06-01,11261.88835005879,10277.864009183284,984.0243408755068,8.74
Bandon Hatchery,1942-06-01,13809.063310156209,12203.041259914493,1606.022050241716,11.63
Bandon Hatchery,1943-06-01,14752.571837637872,13181.160349856262,1571.41148778161,10.65
Bandon Hatchery,1944-06-01,9995.662433675143,8959.61365695604,1036.0487767191025,10.36
Bandon Hatchery,1945-06-01,15164.368431599807,13676.414854592547,1487.9535770072598,9.81
Bandon Hatchery,1946-06-01,9777.162749873656,9211.988368258619,565.1743816150374,5.78
Bandon Hatchery,1947-06-01,12230.95058476186,10806.66211054677,1424.288474215091,11.64
Bandon Hatchery,1948-06-01,15686.820257299994,14352.967515057777,1333.8527422422176,8.5
Bandon Hatchery,1949-06-01,9915.065361001705,9405.566604077627,509.4987569240784,5.14
Bandon Hatchery,1950-06-01,10822.650072714729,10311.152662094046,511.4974106206828,4.73
Bandon Hatchery,1951-06-01,8874.553260609062,8522.053334228816,352.4999263802456,3.97
Bandon Hatchery,1952-06-01,9532.959585116672,8982.391146465498,550.5684386511748,5.78
Bandon Hatchery,1953-06-01,18424.106260859437,15602.693263468078,2821.4129973913587,15.31
Bandon Hatchery,1954-06-01,10547.028160189298,9803.0078141273425,744.0203460619559,7.05
Bandon Hatchery,1955-06-01,10578.194620654962,10110.845865242538,467.348755412424,4.42
Bandon Hatchery,1956-06-01,11891.786371154734,10924.058470633381,967.7279005213531,8.14
Bandon Hatchery,1957-06-01,12108.559356597794,11286.791239244636,821.7681173531582,6.79
Bandon Hatchery,1958-06-01,13979.737996130545,12645.481959758416,1334.2560363721295,9.54
Bandon Hatchery,1959-06-01,10892.719392474055,10150.259537765454,742.4598547086007,6.82
Bandon Hatchery,1960-06-01,17655.63546060856,15589.203411629866,2066.4320489786933,11.7
Bandon Hatchery,1961-06-01,13386.495356580497,12408.69508095034,977.8002756301576,7.3
Bandon Hatchery,1962-06-01,11169.458062319169,10544.694726318208,624.7633360009604,5.59
Bandon Hatchery,1963-06-01,17362.74534706473,16245.179958349694,1117.5653887150365,6.44
Bandon Hatchery,1964-06-01,9890.178305765588,9194.946120512208,695.2321852533805,7.03
Bandon Hatchery,1965-06-01,9114.756881221785,8721.08689054245,393.66999067933466,4.32
Bandon Hatchery,1966-06-01,8663.94832782192,8309.334747695222,354.61358012669734,4.09
Bandon Hatchery,1967-06-01,10595.892424982156,10153.818050917489,442.0743740646667,4.17
Bandon Hatchery,1968-06-01,11337.075921762578,10456.400103025751,880.6758187368268,7.77
Bandon Hatchery,1969-06-01,10342.988126899018,9675.183102624858,667.8050242741592,6.46
Bandon Hatchery,1970-06-01,9491.35741294864,9087.7923253237,403.56508762494013,4.25
Bandon Hatchery,1971-06-01,12325.794456922815,11689.819999800493,635.9744571223218,5.16
Bandon Hatchery,1972-06-01,13062.786575665883,12229.741181385207,833.0453942806762,6.38
Bandon Hatchery,1973-06-01,8562.741190504777,8042.044686710365,520.6965037944128,6.08
Bandon Hatchery,1974-06-01,11568.114785384925,11071.580568615871,496.5342167690542,4.29
Bandon Hatchery,1975-06-01,11493.409853401965,11076.552642893947,416.8572105080184,3.63
Bandon Hatchery,1976-06-01,9497.259166575785,9160.742389329775,336.51677724600995,3.54
Bandon Hatchery,1977-06-01,6654.236136756509,5937.995869863925,716.2402668925843,10.76
Bandon Hatchery,1978-06-01,11134.6476458591,10461.152934051692,673.4947118074087,6.05
Bandon Hatchery,1979-06-01,11714.719413716208,10630.196412516641,1084.5230011995664,9.26
Bandon Hatchery,1980-06-01,11163.81592963822,10502.136805518923,661.6791241192968,5.93
Bandon Hatchery,1981-06-01,12473.45498174793,11166.16115764939,1307.2938240985386,10.48
Bandon Hatchery,1982-06-01,11147.957729067717,10708.461825756638,439.495903311079,3.94
Bandon Hatchery,1983-06-01,13489.862217916045,12737.731120936563,752.1310969794813,5.58
Bandon Hatchery,1984-06-01,16353.225497110609,14445.77028014099,1907.455216969618,11.66
Bandon Hatchery,1985-06-01,10655.822780466933,9761.25646536573,894.5663151012031,8.4
Bandon Hatchery,1986-06-01,10714.833178658811,10116.396752333316,598.4364263254956,5.59
Bandon Hatchery,1987-06-01,8368.806978229804,8042.952697993266,325.8542802365382,3.89
Bandon Hatchery,1988-06-01,13485.077138050558,12164.152500941344,1320.924637109214,9.8
Bandon Hatchery,1989-06-01,10669.251530332747,10242.454788679264,426.79674165348297,4
Bandon Hatchery,1990-06-01,12267.293656619222,11019.034010416117,1248.2596462031051,10.18
Bandon Hatchery,1991-06-01,12540.088466060204,11543.111681989329,996.9767840708755,7.95
Bandon Hatchery,1992-06-01,7973.669080226193,7498.861824390421,474.8072558357717,5.95
Bandon Hatchery,1993-06-01,23032.880469675805,19469.95705288089,3562.9234167949144,15.47
Bandon Hatchery,1994-06-01,7623.494621224599,6909.765403145596,713.7292180790027,9.36
Bandon Hatchery,1995-06-01,14202.594887896545,13285.501874718024,917.0930131785208,6.46
Bandon Hatchery,1996-06-01,22179.542356320257,20060.990157740638,2118.5521985796186,9.55
Bandon Hatchery,1997-06-01,13753.855383502474,12672.157656734491,1081.697726767983,7.86
Bandon Hatchery,1998-06-01,19354.044865711367,16911.25123849762,2442.793627213745,12.62
Bandon Hatchery,1999-06-01,10353.985789338898,9857.092393971167,496.8933953677315,4.8
Bandon Hatchery,2000-06-01,11926.655037644032,11153.605155203384,773.0498824406477,6.48
Bandon Hatchery,2001-06-01,6120.041132927834,5565.457039083775,554.5840938440588,9.06
Bandon Hatchery,2002-06-01,8798.325556795187,8506.26092638055,292.0646304146376,3.32
Bandon Hatchery,2003-06-01,13322.183857757836,12957.66159422877,364.52226352906655,2.74
Bandon Hatchery,2004-06-01,10433.809049261483,9771.152204248905,662.6568450125778,6.35
Bandon Hatchery,2005-06-01,15801.044205795739,13513.30203279672,2287.7421729990183,14.48
Bandon Hatchery,2006-06-01,13684.005905838763,12472.342078524443,1211.6638273143199,8.85
Bandon Hatchery,1915-07-01,6831.290146652917,6195.362750814241,635.9273958386766,9.31
Bandon Hatchery,1916-07-01,9393.889482206012,8501.496828636606,892.3926535694063,9.5
Bandon Hatchery,1917-07-01,7988.158794364336,7523.448201132894,464.71059323144254,5.82
Bandon Hatchery,1918-07-01,5924.2295822833285,5519.048950126512,405.1806321568165,6.84
Bandon Hatchery,1919-07-01,7102.864668172543,6709.896439334683,392.9682288378599,5.53
Bandon Hatchery,1920-07-01,6560.317509996658,5859.749195481398,700.5683145152607,10.68
Bandon Hatchery,1921-07-01,7410.101487280739,6901.629112699406,508.4723745813335,6.86
Bandon Hatchery,1922-07-01,6877.585598587228,6483.770642167834,393.81495641939364,5.73
Bandon Hatchery,1923-07-01,7127.875924888248,6459.367701367984,668.5082235202635,9.38
Bandon Hatchery,1924-07-01,3751.252325769671,3421.626361467533,329.6259643021381,8.79
Bandon Hatchery,1925-07-01,7687.374804639008,7239.677609707216,447.6971949317922,5.82
Bandon Hatchery,1926-07-01,5186.7144259247525,4680.330369971762,506.3840559529908,9.76
Bandon Hatchery,1927-07-01,7390.6440680419155,6869.480200594861,521.1638674470541,7.05
Bandon Hatchery,1928-07-01,7378.316312863392,7048.9264469880945,329.3898658752978,4.46
Bandon Hatchery,1929-07-01,6750.052408041813,6032.911883265704,717.1405247761086,10.62
Bandon Hatchery,1930-07-01,6149.04878729063,5644.347309549275,504.7014777413542,8.21
Bandon Hatchery,1931-07-01,7517.487043202376,6342.199332734571,1175.2877104678055,15.63
Bandon Hatchery,1932-07-01,8120.374966067513,7632.29893646471,488.0760296028029,6.01
Bandon Hatchery,1933-07-01,8229.81476498935,7657.73008421737,572.0846807719809,6.95
Bandon Hatchery,1934-07-01,6502.173750424644,5997.702775953204,504.47097447144006,7.76
Bandon Hatchery,1935-07-01,6773.106822871944,6382.892317092003,390.21450577994074,5.76
Bandon Hatchery,1936-07-01,8378.53154536045,7621.721897469705,756.8096478907455,9.03
Bandon Hatchery,1937-07-01,11130.414425594321,9586.070110899158,1544.3443146951631,13.87
Bandon Hatchery,1938-07-01,6749.6394079421525,6437.019301833849,312.62010610830384,4.63
Bandon Hatchery,1939-07-01,6185.679410440001,5491.868161700316,693.8112487396857,11.22
Bandon Hatchery,1940-07-01,6700.957530719204,6325.195086560683,375.76244415852125,5.61
Bandon Hatchery,1941-07-01,8175.128054534808,7293.223732636937,881.9043218978713,10.79
Bandon Hatchery,1942-07-01,8668.218253265975,7912.450936805599,755.7673164603766,8.72
Bandon Hatchery,1943-07-01,8705.93448070198,7947.444158944568,758.4903217574129,8.71
Bandon Hatchery,1944-07-01,6464.671818749976,5805.735182589308,658.9366361606681,10.19
Bandon Hatchery,1945-07-01,8083.578096437419,7574.512942777967,509.06515365945233,6.3
Bandon Hatchery,1946-07-01,7008.008002675556,6427.446637837974,580.561364837582,8.28
Bandon Hatchery,1947-07-01,8061.670147057906,7167.063598778865,894.6065482790418,11.1
Bandon Hatchery,1948-07-01,9185.173489340157,8425.199214532693,759.9742748074641,8.27
Bandon Hatchery,1949-07-01,6772.918292863821,6339.101504097721,433.8167887661002,6.41
Bandon Hatchery,1950-07-01,7452.665344575968,6992.176550895752,460.4887936802161,6.18
Bandon Hatchery,1951-07-01,6092.215438817876,5707.134866015516,385.0805728023597,6.32
Bandon Hatchery,1952-07-01,8145.076807507219,7139.545798763326,1005.5310087438929,12.35
Bandon Hatchery,1953-07-01,9869.249341570174,8819.903110697254,1049.3462308729195,10.63
Bandon Hatchery,1954-07-01,7342.602797021229,6743.018745581645,599.5840514395841,8.17
Bandon Hatchery,1955-07-01,7470.168142764968,7016.53267655367,453.6354662112981,6.07
Bandon Hatchery,1956-07-01,7844.202757153946,7180.795623354378,663.4071337995674,8.46
Bandon Hatchery,1957-07-01,7560.720064469999,7087.157342898023,473.562721571976,6.26
Bandon Hatchery,1958-07-01,9148.31903930312,8144.565522553178,1003.7535167499418,10.97
Bandon Hatchery,1959-07-01,7307.327881211271,6749.977809642774,557.3500715684968,7.63
Bandon Hatchery,1960-07-01,8770.70625604774,8154.801458105844,615.9047979418965,7.02
Bandon Hatchery,1961-07-01,7782.484241473775,7312.17400929577,470.3102321780052,6.04
Bandon Hatchery,1962-07-01,7252.720584993808,6836.254500979588,416.46608401422054,5.74
Bandon Hatchery,1963-07-01,9370.206231674925,8724.844110252621,645.362121422304,6.89
Bandon Hatchery,1964-07-01,6931.334096021015,6370.561463636859,560.7726323841562,8.09
Bandon Hatchery,1965-07-01,6480.566459898477,6058.471265595693,422.09519430278397,6.51
Bandon Hatchery,1966-07-01,6465.730242748763,5897.697694957435,568.0325477913284,8.79
Bandon Hatchery,1967-07-01,6916.24256645244,6549.857529647378,366.38503680506165,5.3
Bandon Hatchery,1968-07-01,7193.230423814389,6604.698378391244,588.5320454231451,8.18
Bandon Hatchery,1969-07-01,7888.210189671632,7021.602442314991,866.6077473566411,10.99
Bandon Hatchery,1970-07-01,6618.584717326781,6237.365924577683,381.2187927490986,5.76
Bandon Hatchery,1971-07-01,8721.153593432591,8001.47450571626,719.6790877163312,8.25
Bandon Hatchery,1972-07-01,7819.80168372257,7332.12640604321,487.67527767935917,6.24
Bandon Hatchery,1973-07-01,5946.256810879972,5416.654135589129,529.6026752908438,8.91
Bandon Hatchery,1974-07-01,7674.071049588032,7196.631630869125,477.4394187189073,6.22
Bandon Hatchery,1975-07-01,7393.406371154423,6999.221653640236,394.18471751418747,5.33
Bandon Hatchery,1976-07-01,6882.923553545783,6431.002758771102,451.92079477468087,6.57
Bandon Hatchery,1977-07-01,4101.509052603021,3603.168969064232,498.3400835387888,12.15
Bandon Hatchery,1978-07-01,7523.80137285995,7034.972510621617,488.8288622383325,6.5
Bandon Hatchery,1979-07-01,7399.790796568363,6844.342440775067,555.4483557932954,7.51
Bandon Hatchery,1980-07-01,7784.597641144622,7214.630530594227,569.9671105503949,7.32
Bandon Hatchery,1981-07-01,8250.023480649343,7465.561238933325,784.4622417160181,9.51
Bandon Hatchery,1982-07-01,7870.609562552793,7235.106769273334,635.5027932794592,8.07
Bandon Hatchery,1983-07-01,9005.873644707632,8198.019633162905,807.8540115447267,8.97
Bandon Hatchery,1984-07-01,9231.82353101999,8397.326978393045,834.4965526269461,9.04
Bandon Hatchery,1985-07-01,6814.127164014824,6239.828893860858,574.2982701539659,8.43
Bandon Hatchery,1986-07-01,7111.914287946766,6666.6789160883345,445.2353718584318,6.26
Bandon Hatchery,1987-07-01,6183.234809845879,5646.675710404054,536.5590994418244,8.68
Bandon Hatchery,1988-07-01,8135.551888451009,7479.753162426007,655.798726025002,8.06
Bandon Hatchery,1989-07-01,7202.008581095851,6752.1183853769435,449.8901957189073,6.25
Bandon Hatchery,1990-07-01,7472.54552216011,6800.533103788139,672.0124183719709,8.99
Bandon Hatchery,1991-07-01,8023.162571032932,7463.905468317941,559.2571027149907,6.97
Bandon Hatchery,1992-07-01,6011.635740409747,5377.548600177815,634.0871402319317,10.55
Bandon Hatchery,1993-07-01,11014.638950738172,9702.790423762888,1311.8485269752837,11.91
Bandon Hatchery,1994-07-01,5266.580417401567,4656.089291868443,610.4911255331235,11.59
Bandon Hatchery,1995-07-01,8755.61626510834,8073.4686048785,682.1476602298399,7.79
